,date,open,close,high,low,volume,code
423,2018-04-11,22.61,22.83,23.85,22.55,29863.0,300404
424,2018-04-12,22.8,22.5,23.58,22.2,21304.0,300404
425,2018-04-13,22.54,23.09,23.93,22.54,25266.0,300404
426,2018-04-16,22.57,24.05,24.2,20.78,51981.0,300404
427,2018-04-17,24.25,23.09,25.6,22.78,33373.0,300404
428,2018-04-18,22.79,23.53,24.1,21.05,21554.0,300404
429,2018-04-19,23.53,22.66,23.75,22.61,12245.0,300404
430,2018-04-20,22.5,22.99,23.24,21.77,16139.0,300404
431,2018-04-23,22.94,21.88,22.94,21.01,17005.0,300404
432,2018-04-24,21.96,21.78,21.96,21.3,16966.0,300404
433,2018-04-25,21.69,23.96,23.96,21.35,29780.0,300404
434,2018-04-26,24.99,23.15,24.99,23.12,28801.0,300404
435,2018-04-27,23.55,23.81,24.57,23.18,23821.0,300404
436,2018-05-02,23.95,23.89,24.76,23.5,21321.0,300404
437,2018-05-03,23.6,23.03,23.88,22.0,22140.0,300404
438,2018-05-04,22.85,22.56,23.27,22.28,19865.0,300404
439,2018-05-07,22.69,22.78,23.38,22.42,17692.0,300404
440,2018-05-08,22.82,23.8,23.86,22.31,25972.0,300404
441,2018-05-09,23.79,23.75,24.4,23.25,16734.0,300404
442,2018-05-10,23.75,26.13,26.13,23.58,39948.0,300404
443,2018-05-11,26.39,25.38,28.22,25.2,63178.0,300404
444,2018-05-14,25.58,23.83,25.61,22.98,50895.0,300404
445,2018-05-15,23.88,22.32,23.88,21.45,55370.0,300404
446,2018-05-16,21.9,22.76,23.3,21.49,42327.0,300404
447,2018-05-17,22.68,22.18,22.68,21.71,22900.0,300404
448,2018-05-18,22.1,22.3,22.5,21.15,22665.0,300404
449,2018-05-21,22.05,22.07,22.29,21.88,17119.0,300404
450,2018-05-22,22.08,22.57,22.8,22.08,19030.0,300404
451,2018-05-23,22.49,22.33,22.91,22.22,10756.0,300404
452,2018-05-24,22.07,21.95,22.49,21.76,10638.0,300404
453,2018-05-25,21.83,22.07,22.36,21.58,17098.0,300404
454,2018-05-28,21.86,23.98,24.23,21.7,39907.0,300404
455,2018-05-29,23.7,23.39,24.79,23.2,36818.0,300404
456,2018-05-30,22.56,21.78,23.5,21.2,26123.0,300404
457,2018-05-31,22.32,23.6,23.6,21.45,27031.0,300404
458,2018-06-01,23.3,23.1,24.0,22.4,20951.0,300404
459,2018-06-04,23.2,22.43,23.21,22.0,13077.0,300404
460,2018-06-05,22.4,22.8,22.99,22.2,11777.0,300404
461,2018-06-06,22.99,24.5,24.95,22.81,36868.0,300404
462,2018-06-07,24.36,25.09,25.4,24.05,35295.0,300404
463,2018-06-08,24.82,25.2,25.4,24.24,22497.0,300404
464,2018-06-11,25.49,24.28,25.49,23.8,26458.0,300404
465,2018-06-12,24.37,24.73,25.35,24.12,20391.0,300404
466,2018-06-13,24.7,22.89,25.0,22.5,24318.0,300404
467,2018-06-14,22.32,23.52,23.65,22.24,16139.0,300404
468,2018-06-15,23.78,22.85,23.78,22.0,18822.0,300404
469,2018-06-19,22.38,21.7,23.28,21.21,17030.0,300404
470,2018-06-20,21.39,21.37,22.15,20.15,22147.0,300404
471,2018-06-21,20.9,21.38,21.9,20.81,16280.0,300404
472,2018-06-22,21.3,21.43,21.7,20.86,9133.0,300404
473,2018-06-25,21.45,21.55,22.2,21.27,9247.0,300404
474,2018-06-26,21.28,21.6,21.81,20.81,6897.0,300404
475,2018-06-27,21.55,21.02,21.73,21.0,7276.0,300404
476,2018-06-28,21.0,19.31,21.1,19.05,18730.0,300404
477,2018-06-29,19.39,20.81,20.83,18.11,19713.0,300404
478,2018-07-02,20.98,21.3,22.0,20.81,17556.0,300404
479,2018-07-03,20.94,21.61,21.84,20.94,18986.0,300404
480,2018-07-04,21.58,20.97,21.74,20.75,10041.0,300404
481,2018-07-05,20.61,19.53,21.07,19.53,10677.0,300404
482,2018-07-06,19.88,20.29,20.8,19.53,14386.0,300404
483,2018-07-09,20.47,20.65,20.85,20.29,12665.0,300404
484,2018-07-10,20.86,20.93,21.2,20.25,15704.0,300404
485,2018-07-11,20.63,20.0,20.64,19.5,16122.0,300404
486,2018-07-12,19.77,20.75,20.9,19.74,21039.0,300404
487,2018-07-13,20.5,21.15,21.8,20.5,33793.0,300404
488,2018-07-16,21.03,20.19,21.09,19.77,25007.0,300404
489,2018-07-17,20.16,20.19,20.59,19.68,21356.0,300404
490,2018-07-18,20.19,19.86,20.47,19.8,17557.0,300404
491,2018-07-19,20.08,19.18,20.08,18.37,24770.0,300404
492,2018-07-20,19.2,18.67,19.2,18.41,15754.0,300404
493,2018-07-23,18.0,17.05,18.01,16.8,35750.0,300404
494,2018-07-24,16.95,17.19,17.4,16.78,24367.0,300404
495,2018-07-25,17.22,17.5,18.12,17.08,22400.0,300404
496,2018-07-26,17.9,17.76,17.9,17.55,13533.0,300404
497,2018-07-27,17.7,17.11,17.7,17.01,20282.0,300404
498,2018-07-30,16.93,16.79,17.32,16.63,11571.0,300404
499,2018-07-31,16.93,16.9,17.16,16.72,10112.0,300404
500,2018-08-01,17.0,16.5,17.08,16.5,8524.0,300404
501,2018-08-02,16.47,16.14,16.9,15.36,12689.0,300404
502,2018-08-03,16.0,15.4,16.29,15.28,13515.0,300404
503,2018-08-06,15.36,14.5,15.45,14.39,15131.0,300404
504,2018-08-07,14.8,15.13,15.25,14.5,14591.0,300404
505,2018-08-08,15.31,14.86,15.39,14.8,10595.0,300404
506,2018-08-09,15.06,15.23,15.48,14.75,10596.0,300404
507,2018-08-10,15.23,15.45,15.99,15.11,14320.0,300404
508,2018-08-13,15.05,15.68,15.8,15.05,11763.0,300404
509,2018-08-14,15.68,15.28,15.69,15.2,11620.0,300404
510,2018-08-15,15.54,15.34,15.76,15.29,13505.0,300404
511,2018-08-16,15.0,15.32,15.5,14.51,10394.0,300404
512,2018-08-17,15.75,14.68,15.75,14.67,11806.0,300404
513,2018-08-20,14.8,14.64,14.8,14.03,9062.0,300404
514,2018-08-21,14.79,15.18,15.25,14.67,16291.0,300404
515,2018-08-22,15.24,15.34,15.56,14.8,12177.0,300404
516,2018-08-23,15.34,16.26,16.87,15.02,39221.0,300404
517,2018-08-24,15.7,15.04,15.8,14.9,37537.0,300404
518,2018-08-27,15.01,15.26,15.37,14.88,19562.0,300404
519,2018-08-28,15.32,15.95,15.98,15.13,19737.0,300404
520,2018-08-29,15.85,15.4,15.85,15.22,17674.0,300404
521,2018-08-30,15.46,14.98,15.51,14.9,9533.0,300404
522,2018-08-31,15.03,14.81,15.23,14.57,14395.0,300404
523,2018-09-03,14.69,14.82,14.97,14.61,9592.0,300404
524,2018-09-04,14.64,14.9,15.02,14.64,8385.0,300404
525,2018-09-05,15.0,14.35,15.0,14.31,9295.0,300404
526,2018-09-06,14.2,14.39,14.6,14.2,8561.0,300404
527,2018-09-07,14.52,14.4,14.73,14.24,8240.0,300404
528,2018-09-10,14.39,13.83,14.39,13.72,10951.0,300404
529,2018-09-11,13.89,13.62,13.99,13.55,11123.0,300404
530,2018-09-12,13.6,13.78,13.85,13.56,7199.0,300404
531,2018-09-13,13.83,13.85,14.01,13.57,8508.0,300404
532,2018-09-14,13.93,13.52,13.93,13.42,8429.0,300404
533,2018-09-17,13.67,13.11,13.67,13.02,5228.0,300404
534,2018-09-18,13.12,13.4,13.5,13.12,6491.0,300404
535,2018-09-19,13.38,13.72,13.98,13.3,11471.0,300404
536,2018-09-20,13.64,13.74,13.83,13.63,5698.0,300404
537,2018-09-21,13.63,13.89,13.97,13.57,10008.0,300404
538,2018-09-25,13.97,13.8,13.97,13.77,4386.0,300404
539,2018-09-26,13.8,14.21,14.46,13.8,12958.0,300404
540,2018-09-27,14.19,14.42,14.44,13.98,14636.0,300404
541,2018-09-28,14.19,14.26,14.35,14.05,8137.0,300404
542,2018-10-08,14.0,13.3,14.0,13.23,11542.0,300404
543,2018-10-09,13.42,13.25,13.5,13.15,7083.0,300404
544,2018-10-10,13.48,13.24,13.5,13.05,7323.0,300404
545,2018-10-11,12.85,12.04,12.85,11.92,16039.0,300404
546,2018-10-12,12.04,12.28,13.21,11.95,14088.0,300404
547,2018-10-15,12.3,12.26,12.73,12.1,10767.0,300404
548,2018-10-16,12.21,11.4,12.3,11.2,16994.0,300404
549,2018-10-17,11.67,11.41,11.76,11.2,12315.0,300404
550,2018-10-18,11.41,11.09,11.41,10.96,10132.0,300404
551,2018-10-19,11.0,11.38,11.49,10.96,15044.0,300404
552,2018-10-22,11.6,12.52,12.52,11.42,15776.0,300404
553,2018-10-23,13.11,12.61,13.54,12.43,39775.0,300404
554,2018-10-24,12.37,12.42,12.81,12.18,20009.0,300404
555,2018-10-25,12.0,12.22,12.24,11.8,15914.0,300404
556,2018-10-26,12.5,12.03,12.5,12.01,13535.0,300404
557,2018-10-29,12.02,12.0,12.14,11.72,12277.0,300404
558,2018-10-30,11.98,12.1,12.26,11.77,13312.0,300404
559,2018-10-31,12.09,12.31,12.58,12.09,16869.0,300404
560,2018-11-01,12.45,12.41,12.8,12.35,19956.0,300404
561,2018-11-02,12.81,12.84,12.97,12.58,19688.0,300404
562,2018-11-05,12.54,12.82,13.08,12.4,20010.0,300404
563,2018-11-06,12.89,12.57,12.89,12.28,14617.0,300404
564,2018-11-07,12.6,12.61,12.88,12.47,10900.0,300404
565,2018-11-08,12.63,12.59,12.9,12.56,15553.0,300404
566,2018-11-09,12.5,12.24,12.59,12.23,12555.0,300404
567,2018-11-12,12.21,13.0,13.06,12.21,31124.0,300404
568,2018-11-13,12.84,13.42,13.63,12.7,30166.0,300404
569,2018-11-14,13.45,13.58,14.29,13.35,25848.0,300404
570,2018-11-15,13.95,13.68,13.95,13.31,20200.0,300404
571,2018-11-16,13.62,13.6,13.76,13.45,23259.0,300404
572,2018-11-19,13.6,13.43,13.67,13.13,21274.0,300404
573,2018-11-20,13.42,13.15,13.75,12.99,22419.0,300404
574,2018-11-21,13.0,13.49,13.5,12.9,18773.0,300404
575,2018-11-22,13.56,13.5,13.59,13.36,10514.0,300404
576,2018-11-23,13.5,12.41,13.5,12.38,24971.0,300404
577,2018-11-26,12.39,12.4,12.66,12.14,14265.0,300404
578,2018-11-27,12.47,12.64,12.88,12.21,16171.0,300404
579,2018-11-28,12.59,12.74,13.03,12.25,21149.0,300404
580,2018-11-29,12.75,12.13,12.98,12.02,21381.0,300404
581,2018-11-30,12.12,12.24,12.37,11.9,16235.0,300404
582,2018-12-03,12.55,12.75,12.88,12.49,21329.0,300404
583,2018-12-04,12.89,13.12,13.18,12.77,20559.0,300404
584,2018-12-05,12.82,13.14,13.3,12.81,21146.0,300404
585,2018-12-06,13.07,12.8,13.23,12.61,20570.0,300404
586,2018-12-07,12.98,13.15,13.43,12.79,30771.0,300404
587,2018-12-10,13.14,12.45,13.3,12.3,26900.0,300404
588,2018-12-11,12.54,12.56,12.6,12.31,10954.0,300404
589,2018-12-12,12.61,12.62,12.75,12.45,9109.0,300404
590,2018-12-13,12.65,12.67,12.8,12.4,12424.0,300404
591,2018-12-14,12.71,12.03,12.71,12.0,15865.0,300404
592,2018-12-17,11.94,12.1,12.31,11.8,9823.0,300404
593,2018-12-18,11.87,11.96,12.1,11.85,8615.0,300404
594,2018-12-19,11.88,11.69,12.03,11.66,11808.0,300404
595,2018-12-20,11.69,11.95,11.97,11.56,10981.0,300404
596,2018-12-21,11.8,12.1,12.24,11.78,10538.0,300404
597,2018-12-24,12.09,12.25,12.25,11.96,9107.0,300404
598,2018-12-25,12.0,11.9,12.16,11.55,12117.0,300404
599,2018-12-26,12.02,12.02,12.2,11.96,10469.0,300404
600,2018-12-27,12.18,11.72,12.27,11.66,9341.0,300404
601,2018-12-28,11.8,11.4,11.97,11.36,16730.0,300404
602,2019-01-02,11.57,11.44,11.57,11.16,10284.0,300404
603,2019-01-03,11.44,11.16,11.56,11.13,12337.0,300404
604,2019-01-04,11.03,11.52,11.6,11.0,11515.0,300404
605,2019-01-07,11.67,11.72,11.76,11.42,10125.0,300404
606,2019-01-08,11.73,11.79,11.88,11.62,12908.0,300404
607,2019-01-09,11.77,11.83,11.91,11.68,14002.0,300404
608,2019-01-10,11.73,11.63,11.99,11.48,15204.0,300404
609,2019-01-11,11.62,11.74,11.74,11.5,9967.0,300404
610,2019-01-14,11.74,11.71,11.8,11.59,8915.0,300404
611,2019-01-15,11.79,11.83,11.84,11.61,9346.0,300404
612,2019-01-16,11.83,11.81,12.1,11.7,13157.0,300404
613,2019-01-17,11.86,11.61,11.95,11.52,14596.0,300404
614,2019-01-18,11.62,11.63,11.78,11.55,13124.0,300404
615,2019-01-21,11.7,11.76,11.83,11.55,11340.0,300404
616,2019-01-22,11.77,11.42,11.77,11.31,14089.0,300404
617,2019-01-23,11.4,11.5,11.53,11.33,8022.0,300404
618,2019-01-24,11.48,11.52,11.69,11.4,9484.0,300404
619,2019-01-25,11.57,11.59,11.64,11.45,8877.0,300404
620,2019-01-28,11.5,11.1,11.77,11.03,15644.0,300404
621,2019-01-29,11.2,10.77,11.24,10.48,12980.0,300404
622,2019-01-30,10.75,10.57,10.76,10.57,4748.0,300404
623,2019-01-31,10.66,10.37,10.9,10.37,10135.0,300404
624,2019-02-01,10.63,10.86,10.93,10.47,8807.0,300404
625,2019-02-11,10.95,11.18,11.25,10.95,14819.0,300404
626,2019-02-12,11.14,11.62,12.29,11.14,32864.0,300404
627,2019-02-13,11.59,11.7,11.76,11.44,18809.0,300404
628,2019-02-14,11.66,11.81,11.91,11.56,22332.0,300404
629,2019-02-15,11.7,11.87,11.91,11.65,16145.0,300404
630,2019-02-18,11.82,12.28,12.38,11.82,25316.0,300404
631,2019-02-19,12.35,12.2,12.4,12.08,21284.0,300404
632,2019-02-20,12.22,12.45,12.5,12.15,23680.0,300404
633,2019-02-21,12.18,12.03,12.38,11.95,27918.0,300404
634,2019-02-22,11.96,12.31,12.36,11.9,23371.0,300404
635,2019-02-25,12.5,12.88,13.15,12.3,38671.0,300404
636,2019-02-26,13.2,12.96,13.4,12.81,45827.0,300404
637,2019-02-27,12.96,13.04,13.32,12.88,29636.0,300404
638,2019-02-28,12.91,13.28,13.57,12.91,19659.0,300404
639,2019-03-01,13.28,13.28,13.57,13.14,19832.0,300404
640,2019-03-04,13.4,13.7,13.85,13.28,36049.0,300404
